DOIs,Table_topic,Material,Tensile_name,Tensile_value,Tensile_unit,Yield_name,Yield_value,Yield_unit,Elongation_name,Elongation_value,Elongation_unit,H,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Y,Zr,Nb,Mo,Sn,Sb,La,Ce,Ta,W,Pb,Bi,Text
10.1016/j.msea.2021.142314,Summary of mechanical properties of studied DP steels.,0DP,Ultimate Tensile Strength (MPa),1481.1,MPa,Yield Strength (MPa),908.7,MPa,Total elongation (%),7.1,%,0,0,0.35,0,0,0,0,0,0.086,0.3,0,0,0,0,0.11,0,1.15,0.77,0,0,0.94,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,"To perform the thermomechanical treatment, samples were cut into 10*50*100 mm plates. Steel plates were heated at 850 °C for 60 min in a furnace with a heating rate of about 14 °C/min, before quenching into oil. To develop a ferrite-martensite microstructure, the unrolled and rolled samples were held at 750 °C for 120 min, in the inter-critical region, and then cooled in oil to room temperature."
10.1016/j.msea.2021.142314,Summary of mechanical properties of studied DP steels.,10DP,Ultimate Tensile Strength (MPa),1617.7,MPa,Yield Strength (MPa),1065.9,MPa,Total elongation (%),7.9,%,0,0,0.35,0,0,0,0,0,0.086,0.3,0,0,0,0,0.11,0,1.15,0.77,0,0,0.94,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,"To perform the thermomechanical treatment, samples were cut into 10*50*100 mm plates. Steel plates were heated at 850 °C for 60 min in a furnace with a heating rate of about 14 °C/min, before quenching into oil. The subsequent martensitic samples were cold rolled up to 10% reduction in thickness. To develop a ferrite-martensite microstructure, the unrolled and rolled samples were held at 750 °C for 120 min, in the inter-critical region, and then cooled in oil to room temperature."
10.1016/j.msea.2021.142314,Summary of mechanical properties of studied DP steels.,15DP,Ultimate Tensile Strength (MPa),1630.2,MPa,Yield Strength (MPa),1090.6,MPa,Total elongation (%),13.4,%,0,0,0.35,0,0,0,0,0,0.086,0.3,0,0,0,0,0.11,0,1.15,0.77,0,0,0.94,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,"To perform the thermomechanical treatment, samples were cut into 10*50*100 mm plates. Steel plates were heated at 850 °C for 60 min in a furnace with a heating rate of about 14 °C/min, before quenching into oil. The subsequent martensitic samples were cold rolled up to 15% reduction in thickness. To develop a ferrite-martensite microstructure, the unrolled and rolled samples were held at 750 °C for 120 min, in the inter-critical region, and then cooled in oil to room temperature."
10.1016/j.msea.2021.142314,Summary of mechanical properties of studied DP steels.,20DP,Ultimate Tensile Strength (MPa),1691.9,MPa,Yield Strength (MPa),1171.8,MPa,Total elongation (%),8.8,%,0,0,0.35,0,0,0,0,0,0.086,0.3,0,0,0,0,0.11,0,1.15,0.77,0,0,0.94,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,"To perform the thermomechanical treatment, samples were cut into 10*50*100 mm plates. Steel plates were heated at 850 °C for 60 min in a furnace with a heating rate of about 14 °C/min, before quenching into oil. The subsequent martensitic samples were cold rolled up to 20% reduction in thickness. To develop a ferrite-martensite microstructure, the unrolled and rolled samples were held at 750 °C for 120 min, in the inter-critical region, and then cooled in oil to room temperature."
10.1016/j.msea.2021.141643,Tensile properties results of Q&P samples with different quenching temperatures. (Note: tensile property results of Q&P-175 is from Q&P-30 in Ref. [20].),QT-150,UTS (MPa),1036,MPa,YS (MPa),763,MPa,TEL (%),22.8,%,0,0,0.225,0,0,0,0,0,0.91,0.85,0,0,0,0,0.018,0,0,2.02,0,0,0,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,"The ingots were homogenized at 1250 °C for 2h and then hot rolled to a final thickness of 4 mm through 7 passes. Subsequently, the steels were cooled in a furnace to room temperature and obtained ferrite and pearlite. Then cold rolled to 1.2 mm with a reduction ratio of 70% after pickling in 10% hydrochloric acid. Then the cold rolled sheets were subjected to the different annealing processes using a tube furnace and salt baths. Here, the annealing temperature is selected as 840 °C and the volume fraction of ferrite is about 32.6% according our previous study . In order to cooperate with CGL, high-temperature short-time overaging treatment (i.e., 460°C-30s) were conducted, as shown in Fig. 1b. The specimens were heated to partial austenitizing temperature 840 °C and held for 240s. Afterwards, the steels were rapidly placed in the salt bath furnace with different quenching temperatures (150 °C) for 30s and subsequently overaged at 460 °C for 30s followed by water quenching."
10.1016/j.msea.2021.141643,Tensile properties results of Q&P samples with different quenching temperatures. (Note: tensile property results of Q&P-175 is from Q&P-30 in Ref. [20].),QT-175,UTS (MPa),1020,MPa,YS (MPa),736,MPa,TEL (%),23.6,%,0,0,0.225,0,0,0,0,0,0.91,0.85,0,0,0,0,0.018,0,0,2.02,0,0,0,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,"The ingots were homogenized at 1250 °C for 2h and then hot rolled to a final thickness of 4 mm through 7 passes. Subsequently, the steels were cooled in a furnace to room temperature and obtained ferrite and pearlite. Then cold rolled to 1.2 mm with a reduction ratio of 70% after pickling in 10% hydrochloric acid. Then the cold rolled sheets were subjected to the different annealing processes using a tube furnace and salt baths. Here, the annealing temperature is selected as 840 °C and the volume fraction of ferrite is about 32.6% according our previous study . In order to cooperate with CGL, high-temperature short-time overaging treatment (i.e., 460°C-30s) were conducted, as shown in Fig. 1b. The specimens were heated to partial austenitizing temperature 840 °C and held for 240s. Afterwards, the steels were rapidly placed in the salt bath furnace with different quenching temperatures (175 °C) for 30s and subsequently overaged at 460 °C for 30s followed by water quenching."
10.1016/j.msea.2021.141643,Tensile properties results of Q&P samples with different quenching temperatures. (Note: tensile property results of Q&P-175 is from Q&P-30 in Ref. [20].),QT-200,UTS (MPa),1019,MPa,YS (MPa),657,MPa,TEL (%),22.2,%,0,0,0.225,0,0,0,0,0,0.91,0.85,0,0,0,0,0.018,0,0,2.02,0,0,0,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,"The ingots were homogenized at 1250 °C for 2h and then hot rolled to a final thickness of 4 mm through 7 passes. Subsequently, the steels were cooled in a furnace to room temperature and obtained ferrite and pearlite. Then cold rolled to 1.2 mm with a reduction ratio of 70% after pickling in 10% hydrochloric acid. Then the cold rolled sheets were subjected to the different annealing processes using a tube furnace and salt baths. Here, the annealing temperature is selected as 840 °C and the volume fraction of ferrite is about 32.6% according our previous study . In order to cooperate with CGL, high-temperature short-time overaging treatment (i.e., 460°C-30s) were conducted, as shown in Fig. 1b. The specimens were heated to partial austenitizing temperature 840 °C and held for 240s. Afterwards, the steels were rapidly placed in the salt bath furnace with different quenching temperatures (200 °C) for 30s and subsequently overaged at 460 °C for 30s followed by water quenching."
10.1016/j.msea.2021.141643,Tensile properties results of Q&P samples with different quenching temperatures. (Note: tensile property results of Q&P-175 is from Q&P-30 in Ref. [20].),QT-225,UTS (MPa),1001,MPa,YS (MPa),605,MPa,TEL (%),23.4,%,0,0,0.225,0,0,0,0,0,0.91,0.85,0,0,0,0,0.018,0,0,2.02,0,0,0,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,"The ingots were homogenized at 1250 °C for 2h and then hot rolled to a final thickness of 4 mm through 7 passes. Subsequently, the steels were cooled in a furnace to room temperature and obtained ferrite and pearlite. Then cold rolled to 1.2 mm with a reduction ratio of 70% after pickling in 10% hydrochloric acid. Then the cold rolled sheets were subjected to the different annealing processes using a tube furnace and salt baths. Here, the annealing temperature is selected as 840 °C and the volume fraction of ferrite is about 32.6% according our previous study . In order to cooperate with CGL, high-temperature short-time overaging treatment (i.e., 460°C-30s) were conducted, as shown in Fig. 1b. The specimens were heated to partial austenitizing temperature 840 °C and held for 240s. Afterwards, the steels were rapidly placed in the salt bath furnace with different quenching temperatures (225 °C) for 30s and subsequently overaged at 460 °C for 30s followed by water quenching."
10.1016/j.msea.2021.141643,Tensile properties results of Q&P samples with different quenching temperatures. (Note: tensile property results of Q&P-175 is from Q&P-30 in Ref. [20].),QT-250,UTS (MPa),998,MPa,YS (MPa),496,MPa,TEL (%),22.6,%,0,0,0.225,0,0,0,0,0,0.91,0.85,0,0,0,0,0.018,0,0,2.02,0,0,0,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,"The ingots were homogenized at 1250 °C for 2h and then hot rolled to a final thickness of 4 mm through 7 passes. Subsequently, the steels were cooled in a furnace to room temperature and obtained ferrite and pearlite. Then cold rolled to 1.2 mm with a reduction ratio of 70% after pickling in 10% hydrochloric acid. Then the cold rolled sheets were subjected to the different annealing processes using a tube furnace and salt baths. Here, the annealing temperature is selected as 840 °C and the volume fraction of ferrite is about 32.6% according our previous study . In order to cooperate with CGL, high-temperature short-time overaging treatment (i.e., 460°C-30s) were conducted, as shown in Fig. 1b. The specimens were heated to partial austenitizing temperature 840 °C and held for 240s. Afterwards, the steels were rapidly placed in the salt bath furnace with different quenching temperatures (250 °C) for 30s and subsequently overaged at 460 °C for 30s followed by water quenching."
10.1016/j.msea.2021.141643,Tensile properties results of Q&P samples with different quenching temperatures. (Note: tensile property results of Q&P-175 is from Q&P-30 in Ref. [20].),QT-275,UTS (MPa),967,MPa,YS (MPa),431,MPa,TEL (%),25.7,%,0,0,0.225,0,0,0,0,0,0.91,0.85,0,0,0,0,0.018,0,0,2.02,0,0,0,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,"The ingots were homogenized at 1250 °C for 2h and then hot rolled to a final thickness of 4 mm through 7 passes. Subsequently, the steels were cooled in a furnace to room temperature and obtained ferrite and pearlite. Then cold rolled to 1.2 mm with a reduction ratio of 70% after pickling in 10% hydrochloric acid. Then the cold rolled sheets were subjected to the different annealing processes using a tube furnace and salt baths. Here, the annealing temperature is selected as 840 °C and the volume fraction of ferrite is about 32.6% according our previous study . In order to cooperate with CGL, high-temperature short-time overaging treatment (i.e., 460°C-30s) were conducted, as shown in Fig. 1b. The specimens were heated to partial austenitizing temperature 840 °C and held for 240s. Afterwards, the steels were rapidly placed in the salt bath furnace with different quenching temperatures (275 °C) for 30s and subsequently overaged at 460 °C for 30s followed by water quenching."
10.1016/j.scriptamat.2005.02.018,Tensile properties of the specimens measured at different stages during the thermomechanical treatment,After solution treatment,Tensile strength (MPa),1041,MPa,Yield strength (MPa),120,MPa,Total elongation (%),38.9,%,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94,7.72,0,0,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The ingot was homogenized at 1200 °C for 12 h under a protective atmosphere, hot-rolled to the plates of 10 mm thick, and followed by solution treatment at 1200 °C for 30 min. Using the plates, the repetitive thermomechanical processes were performed, as shown in Fig. 1."
10.1016/j.scriptamat.2005.02.018,Tensile properties of the specimens measured at different stages during the thermomechanical treatment,After the first annealing,Tensile strength (MPa),1070,MPa,Yield strength (MPa),708,MPa,Total elongation (%),36,%,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94,7.72,0,0,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The ingot was homogenized at 1200 °C for 12 h under a protective atmosphere, hot-rolled to the plates of 10 mm thick, and followed by solution treatment at 1200 °C for 30 min. Using the plates, the repetitive thermomechanical processes were performed, as shown in Fig. 1. The reverse transformation start and finish temperatures (As and Af) were determined from dilatational curves measured at the rate of 10 °C/s during the heat-up of the cold-rolled sheets. The annealing for the reverse transformation was carried out at a temperature of Af+10 °C for 10 min using a salt bath. The reduction in thickness of the first cold rolling was about 75% and the annealing temperature was 640 °C."
10.1016/j.scriptamat.2005.02.018,Tensile properties of the specimens measured at different stages during the thermomechanical treatment,After the second annealing,Tensile strength (MPa),1102,MPa,Yield strength (MPa),779,MPa,Total elongation (%),32,%,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94,7.72,0,0,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The ingot was homogenized at 1200 °C for 12 h under a protective atmosphere, hot-rolled to the plates of 10 mm thick, and followed by solution treatment at 1200 °C for 30 min. Using the plates, the repetitive thermomechanical processes were performed, as shown in Fig. 1. The reverse transformation start and finish temperatures (As and Af) were determined from dilatational curves measured at the rate of 10 °C/s during the heat-up of the cold-rolled sheets. The annealing for the reverse transformation was carried out at a temperature of Af+10 °C for 10 min using a salt bath. The reduction in thickness of the first cold rolling was about 75% and the annealing temperature was 640 °C. These two parameters were 50% and 630 °C, respectively, for the second cycle."
10.1016/j.msea.2011.02.093,Mechanical properties of 201L stainless steel at different stages of the repetitive thermo-mechanical process at room temperature.,SA at 1100degC for 150min,UTS (MPa),1030,MPa,Yield strength (MPa),330,MPa,Total elongation (%),48,%,0,0,0.027,0.04,0,0,0,0,0,0.51,0.04,0.02,0,0,0,0,16.2,5.91,0,0,3.88,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,"The ingot was then homogenized at 1200°C for 15h, followed by hot forging to reduce the average grain size. The forged specimens were then solution annealed at 1100°C for 150min for static recrystallization. All specimens were immediately quenched in water."
10.1016/j.msea.2011.02.093,Mechanical properties of 201L stainless steel at different stages of the repetitive thermo-mechanical process at room temperature.,95% CR+850degC/30s,UTS (MPa),1780,MPa,Yield strength (MPa),1485,MPa,Total elongation (%),33,%,0,0,0.027,0.04,0,0,0,0,0,0.51,0.04,0.02,0,0,0,0,16.2,5.91,0,0,3.88,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,"The ingot was then homogenized at 1200°C for 15h, followed by hot forging to reduce the average grain size. The forged specimens were then solution annealed at 1100°C for 150min for static recrystallization. All specimens were immediately quenched in water. The annealed strips with an initial thickness of 8mm were cold rolled to a thickness reduction of 95%. The thickness reduction in each pass was about 0.2mm. Multi-pass cold rolling was performed at temperature of 25°C at the strain rate of 0.5s-1. The reversion of martensite to austenite for the 95% cold rolled specimen was performed by isothermal annealing at temperature of 850°C for different times from 30s."
